price_type,time,price_value
EPEX SPOT Power DE Day Ahead,2016-01-01T01:00,0.00002239
EPEX SPOT Power DE Day Ahead,2016-01-01T02:00,0.00002059
EPEX SPOT Power DE Day Ahead,2016-01-01T03:00,0.00001681
EPEX SPOT Power DE Day Ahead,2016-01-01T04:00,0.00001741
EPEX SPOT Power DE Day Ahead,2016-01-01T05:00,0.00001702
EPEX SPOT Power DE Day Ahead,2016-01-01T06:00,0.00001586
EPEX SPOT Power DE Day Ahead,2016-01-01T07:00,0.00001816
EPEX SPOT Power DE Day Ahead,2016-01-01T08:00,0.00001773
EPEX SPOT Power DE Day Ahead,2016-01-01T09:00,0.00001977
EPEX SPOT Power DE Day Ahead,2016-01-01T10:00,0.00002375
EPEX SPOT Power DE Day Ahead,2016-01-01T11:00,0.00002603
EPEX SPOT Power DE Day Ahead,2016-01-01T12:00,0.00002706
EPEX SPOT Power DE Day Ahead,2016-01-01T13:00,0.00002659
EPEX SPOT Power DE Day Ahead,2016-01-01T14:00,0.000025
EPEX SPOT Power DE Day Ahead,2016-01-01T15:00,0.00002704
EPEX SPOT Power DE Day Ahead,2016-01-01T16:00,0.00003446
EPEX SPOT Power DE Day Ahead,2016-01-01T17:00,0.00004514
EPEX SPOT Power DE Day Ahead,2016-01-01T18:00,0.00004
EPEX SPOT Power DE Day Ahead,2016-01-01T19:00,0.00003534
EPEX SPOT Power DE Day Ahead,2016-01-01T20:00,0.00003307
EPEX SPOT Power DE Day Ahead,2016-01-01T21:00,0.00002952
EPEX SPOT Power DE Day Ahead,2016-01-01T22:00,0.0000301
EPEX SPOT Power DE Day Ahead,2016-01-01T23:00,0.00002457
EPEX SPOT Power DE Day Ahead,2016-01-02T00:00,0.0000222
EPEX SPOT Power DE Day Ahead,2016-01-02T01:00,0.00001657
EPEX SPOT Power DE Day Ahead,2016-01-02T02:00,0.00001535
EPEX SPOT Power DE Day Ahead,2016-01-02T03:00,0.00001277
EPEX SPOT Power DE Day Ahead,2016-01-02T04:00,0.00001127
EPEX SPOT Power DE Day Ahead,2016-01-02T05:00,0.00001191
EPEX SPOT Power DE Day Ahead,2016-01-02T06:00,0.00001262
EPEX SPOT Power DE Day Ahead,2016-01-02T07:00,0.00001527
EPEX SPOT Power DE Day Ahead,2016-01-02T08:00,0.00002234
EPEX SPOT Power DE Day Ahead,2016-01-02T09:00,0.00002744
EPEX SPOT Power DE Day Ahead,2016-01-02T10:00,0.000037
EPEX SPOT Power DE Day Ahead,2016-01-02T11:00,0.000038
EPEX SPOT Power DE Day Ahead,2016-01-02T12:00,0.00004668
EPEX SPOT Power DE Day Ahead,2016-01-02T13:00,0.00004244
EPEX SPOT Power DE Day Ahead,2016-01-02T14:00,0.00003494
EPEX SPOT Power DE Day Ahead,2016-01-02T15:00,0.000029
EPEX SPOT Power DE Day Ahead,2016-01-02T16:00,0.000032
EPEX SPOT Power DE Day Ahead,2016-01-02T17:00,0.000045
EPEX SPOT Power DE Day Ahead,2016-01-02T18:00,0.00004465
EPEX SPOT Power DE Day Ahead,2016-01-02T19:00,0.000039
EPEX SPOT Power DE Day Ahead,2016-01-02T20:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-02T21:00,0.00002754
EPEX SPOT Power DE Day Ahead,2016-01-02T22:00,0.00003218
EPEX SPOT Power DE Day Ahead,2016-01-02T23:00,0.00003012
EPEX SPOT Power DE Day Ahead,2016-01-03T00:00,0.00002139
EPEX SPOT Power DE Day Ahead,2016-01-03T01:00,0.00001891
EPEX SPOT Power DE Day Ahead,2016-01-03T02:00,0.00001907
EPEX SPOT Power DE Day Ahead,2016-01-03T03:00,0.0000161
EPEX SPOT Power DE Day Ahead,2016-01-03T04:00,0.00001397
EPEX SPOT Power DE Day Ahead,2016-01-03T05:00,0.00001537
EPEX SPOT Power DE Day Ahead,2016-01-03T06:00,0.00001547
EPEX SPOT Power DE Day Ahead,2016-01-03T07:00,0.00001604
EPEX SPOT Power DE Day Ahead,2016-01-03T08:00,0.00001844
EPEX SPOT Power DE Day Ahead,2016-01-03T09:00,0.0000231
EPEX SPOT Power DE Day Ahead,2016-01-03T10:00,0.00003244
EPEX SPOT Power DE Day Ahead,2016-01-03T11:00,0.00003411
EPEX SPOT Power DE Day Ahead,2016-01-03T12:00,0.00003379
EPEX SPOT Power DE Day Ahead,2016-01-03T13:00,0.00004131
EPEX SPOT Power DE Day Ahead,2016-01-03T14:00,0.00002618
EPEX SPOT Power DE Day Ahead,2016-01-03T15:00,0.00002334
EPEX SPOT Power DE Day Ahead,2016-01-03T16:00,0.00002168
EPEX SPOT Power DE Day Ahead,2016-01-03T17:00,0.00002494
EPEX SPOT Power DE Day Ahead,2016-01-03T18:00,0.00002676
EPEX SPOT Power DE Day Ahead,2016-01-03T19:00,0.000028
EPEX SPOT Power DE Day Ahead,2016-01-03T20:00,0.00002533
EPEX SPOT Power DE Day Ahead,2016-01-03T21:00,0.00002211
EPEX SPOT Power DE Day Ahead,2016-01-03T22:00,0.00002994
EPEX SPOT Power DE Day Ahead,2016-01-03T23:00,0.0000231
EPEX SPOT Power DE Day Ahead,2016-01-04T00:00,0.00001378
EPEX SPOT Power DE Day Ahead,2016-01-04T01:00,0.00001509
EPEX SPOT Power DE Day Ahead,2016-01-04T02:00,0.00001494
EPEX SPOT Power DE Day Ahead,2016-01-04T03:00,0.00001506
EPEX SPOT Power DE Day Ahead,2016-01-04T04:00,0.00001639
EPEX SPOT Power DE Day Ahead,2016-01-04T05:00,0.00001643
EPEX SPOT Power DE Day Ahead,2016-01-04T06:00,0.00002299
EPEX SPOT Power DE Day Ahead,2016-01-04T07:00,0.00004179
EPEX SPOT Power DE Day Ahead,2016-01-04T08:00,0.00004269
EPEX SPOT Power DE Day Ahead,2016-01-04T09:00,0.00003346
EPEX SPOT Power DE Day Ahead,2016-01-04T10:00,0.00003324
EPEX SPOT Power DE Day Ahead,2016-01-04T11:00,0.00003509
EPEX SPOT Power DE Day Ahead,2016-01-04T12:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-04T13:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-04T14:00,0.00003494
EPEX SPOT Power DE Day Ahead,2016-01-04T15:00,0.00003492
EPEX SPOT Power DE Day Ahead,2016-01-04T16:00,0.000038
EPEX SPOT Power DE Day Ahead,2016-01-04T17:00,0.00004121
EPEX SPOT Power DE Day Ahead,2016-01-04T18:00,0.00004295
EPEX SPOT Power DE Day Ahead,2016-01-04T19:00,0.00004196
EPEX SPOT Power DE Day Ahead,2016-01-04T20:00,0.00003494
EPEX SPOT Power DE Day Ahead,2016-01-04T21:00,0.00003066
EPEX SPOT Power DE Day Ahead,2016-01-04T22:00,0.00003
EPEX SPOT Power DE Day Ahead,2016-01-04T23:00,0.0000239
EPEX SPOT Power DE Day Ahead,2016-01-05T00:00,0.00002503
EPEX SPOT Power DE Day Ahead,2016-01-05T01:00,0.00002442
EPEX SPOT Power DE Day Ahead,2016-01-05T02:00,0.00002234
EPEX SPOT Power DE Day Ahead,2016-01-05T03:00,0.0000215
EPEX SPOT Power DE Day Ahead,2016-01-05T04:00,0.00002
EPEX SPOT Power DE Day Ahead,2016-01-05T05:00,0.00002353
EPEX SPOT Power DE Day Ahead,2016-01-05T06:00,0.00002896
EPEX SPOT Power DE Day Ahead,2016-01-05T07:00,0.00003832
EPEX SPOT Power DE Day Ahead,2016-01-05T08:00,0.00004145
EPEX SPOT Power DE Day Ahead,2016-01-05T09:00,0.00004072
EPEX SPOT Power DE Day Ahead,2016-01-05T10:00,0.00004066
EPEX SPOT Power DE Day Ahead,2016-01-05T11:00,0.00004033
EPEX SPOT Power DE Day Ahead,2016-01-05T12:00,0.00003825
EPEX SPOT Power DE Day Ahead,2016-01-05T13:00,0.00003698
EPEX SPOT Power DE Day Ahead,2016-01-05T14:00,0.00003491
EPEX SPOT Power DE Day Ahead,2016-01-05T15:00,0.0000335
EPEX SPOT Power DE Day Ahead,2016-01-05T16:00,0.0000351
EPEX SPOT Power DE Day Ahead,2016-01-05T17:00,0.00004244
EPEX SPOT Power DE Day Ahead,2016-01-05T18:00,0.00004294
EPEX SPOT Power DE Day Ahead,2016-01-05T19:00,0.0000405
EPEX SPOT Power DE Day Ahead,2016-01-05T20:00,0.00003449
EPEX SPOT Power DE Day Ahead,2016-01-05T21:00,0.00003143
EPEX SPOT Power DE Day Ahead,2016-01-05T22:00,0.00003054
EPEX SPOT Power DE Day Ahead,2016-01-05T23:00,0.00002699
EPEX SPOT Power DE Day Ahead,2016-01-06T00:00,0.00002662
EPEX SPOT Power DE Day Ahead,2016-01-06T01:00,0.00002558
EPEX SPOT Power DE Day Ahead,2016-01-06T02:00,0.00002459
EPEX SPOT Power DE Day Ahead,2016-01-06T03:00,0.0000225
EPEX SPOT Power DE Day Ahead,2016-01-06T04:00,0.00002316
EPEX SPOT Power DE Day Ahead,2016-01-06T05:00,0.00002499
EPEX SPOT Power DE Day Ahead,2016-01-06T06:00,0.00002662
EPEX SPOT Power DE Day Ahead,2016-01-06T07:00,0.00002803
EPEX SPOT Power DE Day Ahead,2016-01-06T08:00,0.00003082
EPEX SPOT Power DE Day Ahead,2016-01-06T09:00,0.00003422
EPEX SPOT Power DE Day Ahead,2016-01-06T10:00,0.0000379
EPEX SPOT Power DE Day Ahead,2016-01-06T11:00,0.00004008
EPEX SPOT Power DE Day Ahead,2016-01-06T12:00,0.00004073
EPEX SPOT Power DE Day Ahead,2016-01-06T13:00,0.00003826
EPEX SPOT Power DE Day Ahead,2016-01-06T14:00,0.00003544
EPEX SPOT Power DE Day Ahead,2016-01-06T15:00,0.00003692
EPEX SPOT Power DE Day Ahead,2016-01-06T16:00,0.00004128
EPEX SPOT Power DE Day Ahead,2016-01-06T17:00,0.00004495
EPEX SPOT Power DE Day Ahead,2016-01-06T18:00,0.0000469
EPEX SPOT Power DE Day Ahead,2016-01-06T19:00,0.00004395
EPEX SPOT Power DE Day Ahead,2016-01-06T20:00,0.00003994
EPEX SPOT Power DE Day Ahead,2016-01-06T21:00,0.0000324
EPEX SPOT Power DE Day Ahead,2016-01-06T22:00,0.00003351
EPEX SPOT Power DE Day Ahead,2016-01-06T23:00,0.00003011
EPEX SPOT Power DE Day Ahead,2016-01-07T00:00,0.00002641
EPEX SPOT Power DE Day Ahead,2016-01-07T01:00,0.00002605
EPEX SPOT Power DE Day Ahead,2016-01-07T02:00,0.00002493
EPEX SPOT Power DE Day Ahead,2016-01-07T03:00,0.00002239
EPEX SPOT Power DE Day Ahead,2016-01-07T04:00,0.00002232
EPEX SPOT Power DE Day Ahead,2016-01-07T05:00,0.0000242
EPEX SPOT Power DE Day Ahead,2016-01-07T06:00,0.000031
EPEX SPOT Power DE Day Ahead,2016-01-07T07:00,0.00004247
EPEX SPOT Power DE Day Ahead,2016-01-07T08:00,0.00004297
EPEX SPOT Power DE Day Ahead,2016-01-07T09:00,0.00004193
EPEX SPOT Power DE Day Ahead,2016-01-07T10:00,0.00004162
EPEX SPOT Power DE Day Ahead,2016-01-07T11:00,0.0000415
EPEX SPOT Power DE Day Ahead,2016-01-07T12:00,0.00004066
EPEX SPOT Power DE Day Ahead,2016-01-07T13:00,0.00004033
EPEX SPOT Power DE Day Ahead,2016-01-07T14:00,0.00003651
EPEX SPOT Power DE Day Ahead,2016-01-07T15:00,0.00003349
EPEX SPOT Power DE Day Ahead,2016-01-07T16:00,0.00003419
EPEX SPOT Power DE Day Ahead,2016-01-07T17:00,0.00004066
EPEX SPOT Power DE Day Ahead,2016-01-07T18:00,0.0000408
EPEX SPOT Power DE Day Ahead,2016-01-07T19:00,0.00003719
EPEX SPOT Power DE Day Ahead,2016-01-07T20:00,0.00003194
EPEX SPOT Power DE Day Ahead,2016-01-07T21:00,0.00003244
EPEX SPOT Power DE Day Ahead,2016-01-07T22:00,0.00003135
EPEX SPOT Power DE Day Ahead,2016-01-07T23:00,0.00002994
EPEX SPOT Power DE Day Ahead,2016-01-08T00:00,0.00001212
EPEX SPOT Power DE Day Ahead,2016-01-08T01:00,0.00002082
EPEX SPOT Power DE Day Ahead,2016-01-08T02:00,0.00002043
EPEX SPOT Power DE Day Ahead,2016-01-08T03:00,0.00002002
EPEX SPOT Power DE Day Ahead,2016-01-08T04:00,0.00001801
EPEX SPOT Power DE Day Ahead,2016-01-08T05:00,0.00001968
EPEX SPOT Power DE Day Ahead,2016-01-08T06:00,0.00002428
EPEX SPOT Power DE Day Ahead,2016-01-08T07:00,0.000033
EPEX SPOT Power DE Day Ahead,2016-01-08T08:00,0.00004613
EPEX SPOT Power DE Day Ahead,2016-01-08T09:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-08T10:00,0.000033
EPEX SPOT Power DE Day Ahead,2016-01-08T11:00,0.00003691
EPEX SPOT Power DE Day Ahead,2016-01-08T12:00,0.00003613
EPEX SPOT Power DE Day Ahead,2016-01-08T13:00,0.00003613
EPEX SPOT Power DE Day Ahead,2016-01-08T14:00,0.00002852
EPEX SPOT Power DE Day Ahead,2016-01-08T15:00,0.00003208
EPEX SPOT Power DE Day Ahead,2016-01-08T16:00,0.00003716
EPEX SPOT Power DE Day Ahead,2016-01-08T17:00,0.000045
EPEX SPOT Power DE Day Ahead,2016-01-08T18:00,0.00004697
EPEX SPOT Power DE Day Ahead,2016-01-08T19:00,0.00004009
EPEX SPOT Power DE Day Ahead,2016-01-08T20:00,0.00003461
EPEX SPOT Power DE Day Ahead,2016-01-08T21:00,0.00003152
EPEX SPOT Power DE Day Ahead,2016-01-08T22:00,0.0000325
EPEX SPOT Power DE Day Ahead,2016-01-08T23:00,0.000028
EPEX SPOT Power DE Day Ahead,2016-01-09T00:00,0.0000261
EPEX SPOT Power DE Day Ahead,2016-01-09T01:00,0.0000251
EPEX SPOT Power DE Day Ahead,2016-01-09T02:00,0.0000243
EPEX SPOT Power DE Day Ahead,2016-01-09T03:00,0.00002323
EPEX SPOT Power DE Day Ahead,2016-01-09T04:00,0.00002196
EPEX SPOT Power DE Day Ahead,2016-01-09T05:00,0.00002245
EPEX SPOT Power DE Day Ahead,2016-01-09T06:00,0.00002307
EPEX SPOT Power DE Day Ahead,2016-01-09T07:00,0.000025
EPEX SPOT Power DE Day Ahead,2016-01-09T08:00,0.00003211
EPEX SPOT Power DE Day Ahead,2016-01-09T09:00,0.00003712
EPEX SPOT Power DE Day Ahead,2016-01-09T10:00,0.00003613
EPEX SPOT Power DE Day Ahead,2016-01-09T11:00,0.00003576
EPEX SPOT Power DE Day Ahead,2016-01-09T12:00,0.00003406
EPEX SPOT Power DE Day Ahead,2016-01-09T13:00,0.00003154
EPEX SPOT Power DE Day Ahead,2016-01-09T14:00,0.00002792
EPEX SPOT Power DE Day Ahead,2016-01-09T15:00,0.000027
EPEX SPOT Power DE Day Ahead,2016-01-09T16:00,0.0000305
EPEX SPOT Power DE Day Ahead,2016-01-09T17:00,0.00003699
EPEX SPOT Power DE Day Ahead,2016-01-09T18:00,0.0000368
EPEX SPOT Power DE Day Ahead,2016-01-09T19:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-09T20:00,0.000029
EPEX SPOT Power DE Day Ahead,2016-01-09T21:00,0.00002501
EPEX SPOT Power DE Day Ahead,2016-01-09T22:00,0.0000251
EPEX SPOT Power DE Day Ahead,2016-01-09T23:00,0.00002228
EPEX SPOT Power DE Day Ahead,2016-01-10T00:00,0.00001558
EPEX SPOT Power DE Day Ahead,2016-01-10T01:00,0.00001905
EPEX SPOT Power DE Day Ahead,2016-01-10T02:00,0.00001724
EPEX SPOT Power DE Day Ahead,2016-01-10T03:00,0.00001275
EPEX SPOT Power DE Day Ahead,2016-01-10T04:00,0.00001081
EPEX SPOT Power DE Day Ahead,2016-01-10T05:00,0.00001085
EPEX SPOT Power DE Day Ahead,2016-01-10T06:00,0.00000985
EPEX SPOT Power DE Day Ahead,2016-01-10T07:00,0.00001866
EPEX SPOT Power DE Day Ahead,2016-01-10T08:00,0.00001887
EPEX SPOT Power DE Day Ahead,2016-01-10T09:00,0.00002082
EPEX SPOT Power DE Day Ahead,2016-01-10T10:00,0.00002165
EPEX SPOT Power DE Day Ahead,2016-01-10T11:00,0.0000228
EPEX SPOT Power DE Day Ahead,2016-01-10T12:00,0.000027
EPEX SPOT Power DE Day Ahead,2016-01-10T13:00,0.0000228
EPEX SPOT Power DE Day Ahead,2016-01-10T14:00,0.00002244
EPEX SPOT Power DE Day Ahead,2016-01-10T15:00,0.00002271
EPEX SPOT Power DE Day Ahead,2016-01-10T16:00,0.00002392
EPEX SPOT Power DE Day Ahead,2016-01-10T17:00,0.00002773
EPEX SPOT Power DE Day Ahead,2016-01-10T18:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-10T19:00,0.000033
EPEX SPOT Power DE Day Ahead,2016-01-10T20:00,0.000033
EPEX SPOT Power DE Day Ahead,2016-01-10T21:00,0.00003
EPEX SPOT Power DE Day Ahead,2016-01-10T22:00,0.00002693
EPEX SPOT Power DE Day Ahead,2016-01-10T23:00,0.00002312
EPEX SPOT Power DE Day Ahead,2016-01-11T00:00,0.00002195
EPEX SPOT Power DE Day Ahead,2016-01-11T01:00,0.00002004
EPEX SPOT Power DE Day Ahead,2016-01-11T02:00,0.00001978
EPEX SPOT Power DE Day Ahead,2016-01-11T03:00,0.00001936
EPEX SPOT Power DE Day Ahead,2016-01-11T04:00,0.00001956
EPEX SPOT Power DE Day Ahead,2016-01-11T05:00,0.00002167
EPEX SPOT Power DE Day Ahead,2016-01-11T06:00,0.0000285
EPEX SPOT Power DE Day Ahead,2016-01-11T07:00,0.00004161
EPEX SPOT Power DE Day Ahead,2016-01-11T08:00,0.00004593
EPEX SPOT Power DE Day Ahead,2016-01-11T09:00,0.000044
EPEX SPOT Power DE Day Ahead,2016-01-11T10:00,0.00004194
EPEX SPOT Power DE Day Ahead,2016-01-11T11:00,0.00004196
EPEX SPOT Power DE Day Ahead,2016-01-11T12:00,0.0000415
EPEX SPOT Power DE Day Ahead,2016-01-11T13:00,0.000041
EPEX SPOT Power DE Day Ahead,2016-01-11T14:00,0.00003988
EPEX SPOT Power DE Day Ahead,2016-01-11T15:00,0.0000375
EPEX SPOT Power DE Day Ahead,2016-01-11T16:00,0.00003795
EPEX SPOT Power DE Day Ahead,2016-01-11T17:00,0.00004297
EPEX SPOT Power DE Day Ahead,2016-01-11T18:00,0.00004288
EPEX SPOT Power DE Day Ahead,2016-01-11T19:00,0.00004
EPEX SPOT Power DE Day Ahead,2016-01-11T20:00,0.00003309
EPEX SPOT Power DE Day Ahead,2016-01-11T21:00,0.00002793
EPEX SPOT Power DE Day Ahead,2016-01-11T22:00,0.000028
EPEX SPOT Power DE Day Ahead,2016-01-11T23:00,0.00002415
EPEX SPOT Power DE Day Ahead,2016-01-12T00:00,0.00002151
EPEX SPOT Power DE Day Ahead,2016-01-12T01:00,0.00001981
EPEX SPOT Power DE Day Ahead,2016-01-12T02:00,0.0000191
EPEX SPOT Power DE Day Ahead,2016-01-12T03:00,0.00001574
EPEX SPOT Power DE Day Ahead,2016-01-12T04:00,0.00001522
EPEX SPOT Power DE Day Ahead,2016-01-12T05:00,0.00002019
EPEX SPOT Power DE Day Ahead,2016-01-12T06:00,0.00002438
EPEX SPOT Power DE Day Ahead,2016-01-12T07:00,0.00003592
EPEX SPOT Power DE Day Ahead,2016-01-12T08:00,0.0000405
EPEX SPOT Power DE Day Ahead,2016-01-12T09:00,0.000041
EPEX SPOT Power DE Day Ahead,2016-01-12T10:00,0.00003866
EPEX SPOT Power DE Day Ahead,2016-01-12T11:00,0.00003646
EPEX SPOT Power DE Day Ahead,2016-01-12T12:00,0.000035
EPEX SPOT Power DE Day Ahead,2016-01-12T13:00,0.0000333
EPEX SPOT Power DE Day Ahead,2016-01-12T14:00,0.00003221
EPEX SPOT Power DE Day Ahead,2016-01-12T15:00,0.000033
EPEX SPOT Power DE Day Ahead,2016-01-12T16:00,0.00003608
EPEX SPOT Power DE Day Ahead,2016-01-12T17:00,0.00004194
EPEX SPOT Power DE Day Ahead,2016-01-12T18:00,0.00004177
EPEX SPOT Power DE Day Ahead,2016-01-12T19:00,0.00003251
EPEX SPOT Power DE Day Ahead,2016-01-12T20:00,0.0000284
EPEX SPOT Power DE Day Ahead,2016-01-12T21:00,0.00002587
EPEX SPOT Power DE Day Ahead,2016-01-12T22:00,0.00002407
EPEX SPOT Power DE Day Ahead,2016-01-12T23:00,0.0000263
EPEX SPOT Power DE Day Ahead,2016-01-13T00:00,0.000021
EPEX SPOT Power DE Day Ahead,2016-01-13T01:00,0.00001966
EPEX SPOT Power DE Day Ahead,2016-01-13T02:00,0.00001813
EPEX SPOT Power DE Day Ahead,2016-01-13T03:00,0.00001806
EPEX SPOT Power DE Day Ahead,2016-01-13T04:00,0.00001805
EPEX SPOT Power DE Day Ahead,2016-01-13T05:00,0.00002083
EPEX SPOT Power DE Day Ahead,2016-01-13T06:00,0.0000241
EPEX SPOT Power DE Day Ahead,2016-01-13T07:00,0.00002844
EPEX SPOT Power DE Day Ahead,2016-01-13T08:00,0.00003041
EPEX SPOT Power DE Day Ahead,2016-01-13T09:00,0.00003115
EPEX SPOT Power DE Day Ahead,2016-01-13T10:00,0.00003184
EPEX SPOT Power DE Day Ahead,2016-01-13T11:00,0.00003388
EPEX SPOT Power DE Day Ahead,2016-01-13T12:00,0.00003418
EPEX SPOT Power DE Day Ahead,2016-01-13T13:00,0.00003539
EPEX SPOT Power DE Day Ahead,2016-01-13T14:00,0.00003491
EPEX SPOT Power DE Day Ahead,2016-01-13T15:00,0.00003744
EPEX SPOT Power DE Day Ahead,2016-01-13T16:00,0.00003958
EPEX SPOT Power DE Day Ahead,2016-01-13T17:00,0.000043
EPEX SPOT Power DE Day Ahead,2016-01-13T18:00,0.00004332
EPEX SPOT Power DE Day Ahead,2016-01-13T19:00,0.00003886
EPEX SPOT Power DE Day Ahead,2016-01-13T20:00,0.00002996
EPEX SPOT Power DE Day Ahead,2016-01-13T21:00,0.00002796
EPEX SPOT Power DE Day Ahead,2016-01-13T22:00,0.00002723
EPEX SPOT Power DE Day Ahead,2016-01-13T23:00,0.00002352
EPEX SPOT Power DE Day Ahead,2016-01-14T00:00,0.00002429
EPEX SPOT Power DE Day Ahead,2016-01-14T01:00,0.00002306
EPEX SPOT Power DE Day Ahead,2016-01-14T02:00,0.00002222
EPEX SPOT Power DE Day Ahead,2016-01-14T03:00,0.00002203
EPEX SPOT Power DE Day Ahead,2016-01-14T04:00,0.00002253
EPEX SPOT Power DE Day Ahead,2016-01-14T05:00,0.0000239
EPEX SPOT Power DE Day Ahead,2016-01-14T06:00,0.00002984
EPEX SPOT Power DE Day Ahead,2016-01-14T07:00,0.00003806
EPEX SPOT Power DE Day Ahead,2016-01-14T08:00,0.00004499
EPEX SPOT Power DE Day Ahead,2016-01-14T09:00,0.00004139
EPEX SPOT Power DE Day Ahead,2016-01-14T10:00,0.00003637
EPEX SPOT Power DE Day Ahead,2016-01-14T11:00,0.00003494
EPEX SPOT Power DE Day Ahead,2016-01-14T12:00,0.00003277
EPEX SPOT Power DE Day Ahead,2016-01-14T13:00,0.00003506
EPEX SPOT Power DE Day Ahead,2016-01-14T14:00,0.0000405
EPEX SPOT Power DE Day Ahead,2016-01-14T15:00,0.00004299
EPEX SPOT Power DE Day Ahead,2016-01-14T16:00,0.00004234
EPEX SPOT Power DE Day Ahead,2016-01-14T17:00,0.00004576
EPEX SPOT Power DE Day Ahead,2016-01-14T18:00,0.00004153
EPEX SPOT Power DE Day Ahead,2016-01-14T19:00,0.00003244
EPEX SPOT Power DE Day Ahead,2016-01-14T20:00,0.0000341
EPEX SPOT Power DE Day Ahead,2016-01-14T21:00,0.00003086
EPEX SPOT Power DE Day Ahead,2016-01-14T22:00,0.00002846
EPEX SPOT Power DE Day Ahead,2016-01-14T23:00,0.00002599
EPEX SPOT Power DE Day Ahead,2016-01-15T00:00,0.0000255
EPEX SPOT Power DE Day Ahead,2016-01-15T01:00,0.00002535
EPEX SPOT Power DE Day Ahead,2016-01-15T02:00,0.00002436
EPEX SPOT Power DE Day Ahead,2016-01-15T03:00,0.0000235
EPEX SPOT Power DE Day Ahead,2016-01-15T04:00,0.00002294
EPEX SPOT Power DE Day Ahead,2016-01-15T05:00,0.00002348
EPEX SPOT Power DE Day Ahead,2016-01-15T06:00,0.00002732
EPEX SPOT Power DE Day Ahead,2016-01-15T07:00,0.00004122
EPEX SPOT Power DE Day Ahead,2016-01-15T08:00,0.00004553
EPEX SPOT Power DE Day Ahead,2016-01-15T09:00,0.00004586
EPEX SPOT Power DE Day Ahead,2016-01-15T10:00,0.00004635
EPEX SPOT Power DE Day Ahead,2016-01-15T11:00,0.00004695
EPEX SPOT Power DE Day Ahead,2016-01-15T12:00,0.000044
EPEX SPOT Power DE Day Ahead,2016-01-15T13:00,0.00004205
EPEX SPOT Power DE Day Ahead,2016-01-15T14:00,0.00003999
EPEX SPOT Power DE Day Ahead,2016-01-15T15:00,0.00003765
EPEX SPOT Power DE Day Ahead,2016-01-15T16:00,0.000038
EPEX SPOT Power DE Day Ahead,2016-01-15T17:00,0.00004526
EPEX SPOT Power DE Day Ahead,2016-01-15T18:00,0.00004804
EPEX SPOT Power DE Day Ahead,2016-01-15T19:00,0.00004476
EPEX SPOT Power DE Day Ahead,2016-01-15T20:00,0.00003481
EPEX SPOT Power DE Day Ahead,2016-01-15T21:00,0.00003061
EPEX SPOT Power DE Day Ahead,2016-01-15T22:00,0.00003076
EPEX SPOT Power DE Day Ahead,2016-01-15T23:00,0.0000273
EPEX SPOT Power DE Day Ahead,2016-01-16T00:00,0.00002724
EPEX SPOT Power DE Day Ahead,2016-01-16T01:00,0.00002655
EPEX SPOT Power DE Day Ahead,2016-01-16T02:00,0.00002558
EPEX SPOT Power DE Day Ahead,2016-01-16T03:00,0.00002473
EPEX SPOT Power DE Day Ahead,2016-01-16T04:00,0.00002408
EPEX SPOT Power DE Day Ahead,2016-01-16T05:00,0.00002532
EPEX SPOT Power DE Day Ahead,2016-01-16T06:00,0.00002477
EPEX SPOT Power DE Day Ahead,2016-01-16T07:00,0.00002557
EPEX SPOT Power DE Day Ahead,2016-01-16T08:00,0.00002887
EPEX SPOT Power DE Day Ahead,2016-01-16T09:00,0.00003267
EPEX SPOT Power DE Day Ahead,2016-01-16T10:00,0.00003449
EPEX SPOT Power DE Day Ahead,2016-01-16T11:00,0.00003433
EPEX SPOT Power DE Day Ahead,2016-01-16T12:00,0.00003084
EPEX SPOT Power DE Day Ahead,2016-01-16T13:00,0.00002839
EPEX SPOT Power DE Day Ahead,2016-01-16T14:00,0.00002706
EPEX SPOT Power DE Day Ahead,2016-01-16T15:00,0.00002712
EPEX SPOT Power DE Day Ahead,2016-01-16T16:00,0.00003112
EPEX SPOT Power DE Day Ahead,2016-01-16T17:00,0.00003977
EPEX SPOT Power DE Day Ahead,2016-01-16T18:00,0.00004003
EPEX SPOT Power DE Day Ahead,2016-01-16T19:00,0.00003129
EPEX SPOT Power DE Day Ahead,2016-01-16T20:00,0.00002704
EPEX SPOT Power DE Day Ahead,2016-01-16T21:00,0.0000259
EPEX SPOT Power DE Day Ahead,2016-01-16T22:00,0.00002553
EPEX SPOT Power DE Day Ahead,2016-01-16T23:00,0.00002432
EPEX SPOT Power DE Day Ahead,2016-01-17T00:00,0.0000226
EPEX SPOT Power DE Day Ahead,2016-01-17T01:00,0.00002025
EPEX SPOT Power DE Day Ahead,2016-01-17T02:00,0.00002076
EPEX SPOT Power DE Day Ahead,2016-01-17T03:00,0.00002097
EPEX SPOT Power DE Day Ahead,2016-01-17T04:00,0.00002089
EPEX SPOT Power DE Day Ahead,2016-01-17T05:00,0.00002164
